ID;Lat;Long;UTM X (m);UTM Y (m) ;Depth (m);Elev (m);Year;Month;Day;Hour;Minute;OT(sec);RMS error;N Phases;GAP;PDF errXX +/- (m);PDF errYY +/- (m);PDF errZZ +/- (m)
2739;-1.635712805;101.1441655;738551.339;9819076.637;489.347;-489.347;2023;1;20;19;11;46.85354;0.030645;26;266.664;87.597236;80.064481;95.529747
2740;-1.636425407;101.1383173;737900.298;9818998.512;663.352;-663.352;2023;1;20;19;12;2.081854;0.0380309;28;213.492;162.437816;103.843363;116.611982
2741;-1.636830168;101.1372482;737781.25;9818953.869;1217.33;-1217.33;2023;1;20;19;12;14.294269;0.0171064;8;222.081;343.678167;149.410654;159.473499
2742;-1.634266646;101.1440637;738540.179;9819236.607;1302.557;-1302.557;2023;1;20;19;12;27.899556;0.00669224;8;245.884;601.785134;493.726559;471.530977
2743;-1.636016913;101.1428624;738406.25;9819043.155;975.852;-975.852;2023;1;20;19;12;41.4329;0.025784;24;267.156;184.04954;90.893993;94.393183
2744;-1.635682514;101.1410572;738205.357;9819080.357;1593.75;-1593.75;2023;1;20;19;12;45.190099;0.0145783;10;254.269;260.26891;113.596566;126.535709
2745;-1.637500128;101.139789;738063.988;9818879.464;1572.443;-1572.443;2023;1;20;19;12;58.782197;0.00660537;8;289.692;235.216575;124.859489;134.693201
2746;-1.640787991;101.1474798;738919.643;9818514.881;1451.705;-1451.705;2023;1;20;19;13;8.813699;0.0289297;12;325.084;322.068576;288.937455;430.686557
2747;-1.642887941;101.1339123;737409.226;9818284.226;848.011;-848.011;2023;1;20;19;13;21.524724;0.0237233;16;296.005;266.732246;144.173075;168.410099
2748;-1.638116223;101.1298296;736955.357;9818812.5;769.886;-769.886;2023;1;20;19;13;50.478072;0.0186471;8;305.768;403.640168;205.30908;294.230027
2749;-1.642633047;101.1206764;735936.012;9818313.988;-671.875;671.875;2023;1;20;19;13;59.391798;0.0187881;12;309.739;151.824357;99.794852;482.559333
2750;-1.634336279;101.1418579;738294.643;9819229.167;173.295;-173.295;2023;1;20;19;14;14.257416;0.0127175;8;174.571;709.164782;643.793177;477.378909
2751;-1.636751897;101.1474755;738919.643;9818961.31;1622.159;-1622.159;2023;1;20;19;14;47.264572;0.0115984;10;300.82;443.350998;272.418604;308.000548
2752;-1.654241332;101.1477616;738949.405;9817026.786;-1644.886;1644.886;2023;1;20;19;14;50.77662;0.0211911;12;342.704;911.524217;245.550679;571.588886
2753;-1.638644626;101.1389212;737967.262;9818752.976;1224.432;-1224.432;2023;1;20;19;15;4.052669;0.0165904;10;298.499;344.445086;205.740401;221.29249
2754;-1.639110251;101.1438015;738510.417;9818700.893;663.352;-663.352;2023;1;20;19;15;37.768435;0.0353388;26;280.149;158.571979;102.763983;158.406882
2755;-1.635480775;101.1409901;738197.917;9819102.679;649.148;-649.148;2023;1;20;19;15;47.91329;0.0175857;28;195.316;69.196104;53.135924;69.461
2756;-1.639241472;101.1468765;738852.679;9818686.012;634.943;-634.943;2023;1;20;19;16;4.337948;0.027602;20;297.576;236.902808;166.275077;187.491503
2757;-1.645975528;101.1401991;738108.631;9817941.964;464.489;-464.489;2023;1;20;19;16;23.394122;0.0245986;16;326.288;191.49549;116.986367;171.931885
2758;-1.63682025;101.1464729;738808.036;9818953.869;1330.966;-1330.966;2023;1;20;19;16;33.016355;0.0157098;8;300.653;442.158066;230.383294;224.908125
2759;-1.639380046;101.1431333;738436.012;9818671.131;876.42;-876.42;2023;1;20;19;16;54.129644;0.0267843;26;283.238;123.649246;94.652268;109.50852
2760;-1.633793256;101.1464028;738800.595;9819288.69;1366.477;-1366.477;2023;1;20;19;17;18.659117;0.0183328;8;266.231;467.681366;259.046907;324.522576
2761;-1.636963414;101.1384515;737915.179;9818938.988;1259.943;-1259.943;2023;1;20;19;17;23.444335;0.0274917;22;226.258;146.583016;82.864152;138.313305
2762;-1.639375721;101.1471441;738882.44;9818671.131;166.193;-166.193;2023;1;20;19;17;53.429892;0.0301507;24;282.31;119.663883;67.573897;134.295896
2763;-1.631868959;101.1216009;736040.179;9819504.464;-274.148;274.148;2023;1;20;19;17;59.550356;0.00347526;8;311.519;945.50119;539.440852;1158.214909
2764;-1.636479949;101.150149;739217.262;9818991.071;1167.614;-1167.614;2023;1;20;19;18;19.472891;0.0204107;8;294.909;1479.615448;392.603426;856.799778
2765;-1.649406435;101.1400022;738086.31;9817562.5;2360.795;-2360.795;2023;1;20;19;18;31.190725;0.035864;14;329.878;562.405863;275.756864;277.253734
2766;-1.638647498;101.1362474;737669.643;9818752.976;1082.386;-1082.386;2023;1;20;19;18;38.992699;0.0122776;8;289.616;506.467388;266.001708;420.124282
2767;-1.637566027;101.1410592;738205.357;9818872.024;1366.477;-1366.477;2023;1;20;19;20;12.100096;0.0157785;8;315.817;1177.413097;263.402236;799.956169
2768;-1.639252842;101.1363149;737677.083;9818686.012;1203.125;-1203.125;2023;1;20;19;20;39.823301;0.00753796;8;298.903;216.552513;122.422714;141.789395
2769;-1.640660233;101.1411961;738220.238;9818529.762;1494.318;-1494.318;2023;1;20;19;21;7.395479;0.0185032;8;332.218;856.561301;292.118704;590.300129
2770;-1.639015568;101.1380192;737866.815;9818712.054;1156.96;-1156.96;2023;1;20;19;21;18.817602;0.0275221;18;259.027;104.089524;73.762721;81.865236
2771;-1.638166475;101.1456722;738718.75;9818805.06;1089.489;-1089.489;2023;1;20;19;21;59.91285;0.0166077;8;315.847;603.719964;345.978926;402.606886
2772;-1.646709041;101.1461492;738770.833;9817860.119;2190.341;-2190.341;2023;1;20;19;22;12.207354;0.079179;24;312.008;344.413059;266.543757;276.792929
2773;-1.637827038;101.1485462;739038.69;9818842.262;968.75;-968.75;2023;1;20;19;22;39.932305;0.0261181;8;309.792;797.417019;255.58486;542.456482
2774;-1.640734338;101.1348458;737513.393;9818522.321;1501.42;-1501.42;2023;1;20;19;22;45.40204;0.0138895;8;308.266;300.639128;169.47182;165.346597
2775;-1.642353665;101.130302;737007.44;9818343.75;919.034;-919.034;2023;1;20;19;23;1.069872;0.00467352;8;318.814;185.581133;109.322609;164.933242
2776;-1.644623362;101.1464812;738808.036;9818090.774;365.057;-365.057;2023;1;20;19;23;6.850113;0.0322925;16;333.233;284.480617;139.544988;246.874183
2777;-1.637635384;101.1391207;737989.583;9818864.583;862.216;-862.216;2023;1;20;19;24;26.955878;0.0333119;18;280.059;214.31342;115.590008;117.314431
2778;-1.65129776;101.1327848;737282.738;9817354.167;-1588.068;1588.068;2023;1;20;19;24;30.949541;0.0103363;8;339.141;986.148328;416.910725;1226.923806
2779;-1.637381764;101.1246816;736382.44;9818894.345;848.011;-848.011;2023;1;20;19;24;45.209973;0.00709883;8;293.319;261.562647;130.257904;247.054996
2780;-1.643012251;101.1434046;738465.774;9818269.345;492.898;-492.898;2023;1;20;19;24;52.184993;0.0149217;8;338.483;537.312367;541.162399;286.080084
2781;-1.631606825;101.1776838;742282.738;9819526.786;-1446.023;1446.023;2023;1;20;19;24;59.693129;0.027066;8;332.578;304.022236;390.255304;784.846557
2782;-1.635878204;101.1467393;738837.798;9819058.036;919.034;-919.034;2023;1;20;19;25;16.073993;0.015079;8;290.892;418.48474;427.324253;347.286258
2783;-1.648080068;101.1223533;736122.024;9817711.31;-593.75;593.75;2023;1;20;19;26;19.504208;0.0169919;8;318.135;324.994046;113.423969;692.964023
2784;-1.632177664;101.1474706;738919.643;9819467.262;1309.659;-1309.659;2023;1;20;19;26;40.248587;0.0131936;8;274.481;920.421736;496.794973;975.011103
2785;-1.647511909;101.1501608;739217.262;9817770.833;1735.795;-1735.795;2023;1;20;19;26;53.715047;0.0142837;8;345.95;2047.042641;708.319315;449.267167
2786;-1.645836365;101.1444771;738584.821;9817956.845;137.784;-137.784;2023;1;20;19;28;3.13867;0.0343506;22;303.948;305.930609;136.01674;247.889453
2787;-1.639519044;101.138989;737974.702;9818656.25;791.193;-791.193;2023;1;20;19;28;27.345888;0.0110779;10;306.666;175.484076;104.618496;103.21898
2788;-1.641598389;101.1445394;738592.262;9818425.595;1139.205;-1139.205;2023;1;20;19;28;29.326225;0.0344749;28;287.58;164.10072;138.707374;164.093191
2789;-1.638842761;101.1423306;738346.726;9818730.655;1075.284;-1075.284;2023;1;20;19;28;39.927334;0.00952978;10;324.293;544.484637;330.113056;1201.933307
2790;-1.646987081;101.1378606;737848.214;9817830.357;1480.114;-1480.114;2023;1;20;19;29;12.743741;0.00617862;8;330.018;552.151336;507.367441;334.621577
2791;-1.645100101;101.1410672;738205.357;9818038.69;428.977;-428.977;2023;1;20;19;29;38.170102;0.0271618;18;322.343;163.984249;139.379831;167.255132
2792;-1.64072311;101.1452738;738674.107;9818522.321;1032.67;-1032.67;2023;1;20;19;30;28.660977;0.0129116;10;329.026;226.003344;109.362156;121.736693
2793;-1.640046527;101.1488828;739075.893;9818596.726;961.648;-961.648;2023;1;20;19;30;43.784938;0.0287905;20;301.095;124.620718;102.924018;103.596617
2794;-1.64592344;101.1260944;736538.69;9817949.405;2.841;-2.841;2023;1;20;19;30;58.623059;0.0330639;8;313.485;832.339459;249.855882;758.348017
2795;-1.631707724;101.1466011;738822.917;9819519.345;805.398;-805.398;2023;1;20;19;31;4.385804;0.00563581;8;264.588;948.241319;761.022751;667.539924
2796;-1.64074122;101.1284286;736799.107;9818522.321;137.784;-137.784;2023;1;20;19;31;9.834605;0.00894991;8;298.638;1016.262638;369.446857;619.236782
2797;-1.646912073;101.145013;738644.345;9817837.798;691.761;-691.761;2023;1;20;19;31;49.691598;0.0346655;20;306.088;276.620707;164.334756;248.073262
2798;-1.639574705;101.1497513;739172.619;9818648.81;1494.318;-1494.318;2023;1;20;19;32;3.846943;0.0117961;8;319.46;481.080318;541.899811;383.859841
2799;-1.641058509;101.1461432;738770.833;9818485.119;997.159;-997.159;2023;1;20;19;32;9.027159;0.0132007;8;332.514;782.320973;378.342788;511.902584
2800;-1.641064566;101.1405281;738145.833;9818485.119;656.25;-656.25;2023;1;20;19;32;20.902655;0.029365;22;292.759;210.126304;140.533741;159.940148
2801;-1.641542992;101.1335098;737364.583;9818433.036;805.398;-805.398;2023;1;20;19;32;52.882284;0.0284543;18;289.133;358.130221;150.346567;227.800223
2802;-1.643013695;101.1420677;738316.964;9818269.345;450.284;-450.284;2023;1;20;19;32;59.266344;0.037956;24;292.1;140.443913;111.112946;115.565193
2803;-1.64025878;101.1391903;737997.024;9818574.405;1025.568;-1025.568;2023;1;20;19;33;9.807206;0.0172008;10;312.848;358.780176;211.794375;165.986365
2804;-1.646190507;101.1279664;736747.024;9817919.643;428.977;-428.977;2023;1;20;19;33;34.551982;0.0226969;10;314.242;536.602367;210.716604;472.646046
2805;-1.636477929;101.1520207;739425.595;9818991.071;1196.023;-1196.023;2023;1;20;19;33;47.999825;0.0184088;8;309.04;999.512531;355.353405;573.293943
2806;-1.643343458;101.148151;738994.048;9818232.143;1437.5;-1437.5;2023;1;20;19;33;53.97995;0.0120477;8;335.433;506.92893;484.564095;342.478189
2807;-1.638569797;101.14594;738748.512;9818760.417;1146.307;-1146.307;2023;1;20;19;34;15.70476;0.0270164;14;317.492;370.452328;142.614787;227.427432
2808;-1.639731533;101.1290291;736866.071;9818633.929;-53.977;53.977;2023;1;20;19;34;33.224996;0.0222789;10;294.622;243.899632;148.234164;652.488948
2809;-1.642409354;101.1410643;738205.357;9818336.31;1366.477;-1366.477;2023;1;20;19;34;48.196556;0.00751122;8;345.405;471.252032;179.965479;183.23789
2810;-1.638913127;101.1394563;738026.786;9818723.214;571.023;-571.023;2023;1;20;19;34;58.123613;0.0305207;20;265.083;140.141029;96.521833;90.050189
2811;-1.638644626;101.1389212;737967.262;9818752.976;1678.977;-1678.977;2023;1;20;19;35;21.092436;0.0216656;12;298.499;396.11232;164.01546;159.201001
2812;-1.639925387;101.1364493;737691.964;9818611.607;1089.489;-1089.489;2023;1;20;19;35;48.265282;0.0282642;14;286.943;115.209937;85.514194;89.329498
2813;-1.637629056;101.1450031;738644.345;9818864.583;464.489;-464.489;2023;1;20;19;36;32.664148;0.0271909;28;275.675;107.454836;105.648034;146.893044
2814;-1.640789147;101.1464103;738800.595;9818514.881;1224.432;-1224.432;2023;1;20;19;36;50.896015;0.0350367;12;329.448;502.530678;443.023436;316.599483
2815;-1.638031659;101.1459394;738748.512;9818819.94;379.261;-379.261;2023;1;20;19;43;50.442194;0.039726;20;277.655;347.093078;146.947104;354.05966
2816;-1.638374977;101.1394557;738026.786;9818782.738;1338.068;-1338.068;2023;1;20;19;43;54.985705;0.0202779;12;298.633;256.747214;135.034779;162.795989
2817;-1.642134804;101.1461443;738770.833;9818366.071;769.886;-769.886;2023;1;20;19;49;56.535301;0.0347726;22;292.057;144.098072;128.587997;147.459984
2818;-1.638579723;101.1367153;737721.726;9818760.417;1444.602;-1444.602;2023;1;20;19;53;30.750551;0.0148918;10;277.563;303.048255;151.847896;147.061165
2819;-1.637098526;101.1379169;737855.655;9818924.107;990.057;-990.057;2023;1;20;19;57;15.280616;0.0116156;10;277.443;246.107112;155.977642;135.252231
2820;-1.636273737;101.1542264;739671.131;9819013.393;634.943;-634.943;2023;1;20;19;57;23.664906;0.0390203;18;278.872;260.767717;128.14629;165.308164
2821;-1.632709478;101.1533536;739574.405;9819407.738;1053.977;-1053.977;2023;1;20;20;23;4.667314;0.0183898;10;302.708;605.628942;344.886764;339.405738
2822;-1.635415735;101.1389178;737967.262;9819110.119;1281.25;-1281.25;2023;1;21;1;56;37.25896;0.0129731;8;246.455;568.400244;280.509296;298.524061
2823;-1.643210223;101.1469476;738860.119;9818247.024;1167.614;-1167.614;2023;1;30;17;30;4.76676;0.0152209;8;337.634;539.983715;534.657383;349.903923
2824;-1.643289254;101.1360518;737647.321;9818239.583;1075.284;-1075.284;2023;1;30;17;30;40.748569;0.0302921;14;314.847;194.557754;167.885263;167.163298
